email_id,date,sender,recipient,subject,label,content,tier
496bdfe0-90c3-4494-ae86-7f66090f9358,2024-02-13 01:52:52,ramirezchristopher@example.com,john.doe@personal.com,Tv some while smile down strong increase.,Suspicious,Clear west better.,3
4e271267-b6ff-490b-b737-ee2c6087678f,2024-01-27 21:02:53,john.doe@personal.com,ballmichelle@example.net,Meeting at Jose Pines,Suspicious Sent,Financial conference create sea hit. Manage person forward whole. Growth detail art book.,2
3f0c27ab-ce3e-418c-9d6c-06164b84facb,2024-05-09 17:29:01,john.doe@personal.com,davismichele@example.net,Package Pickup Request,Mule,Your new task: Monitor account GB37GQEB13123452873193 for incoming transfer of $207058. Report when received.,1
3c7b45be-e034-4f4b-a338-1d5ad8f629a6,2024-05-04 21:05:15,janetrice@example.org,john.doe@personal.com,Thus eight power remember.,Suspicious,Class drive human person economic loss hair create. Table difficult even remember assume mouth.,3
76b5447a-cee9-4b6b-822c-f50de4b4211a,2024-05-11 09:33:34,snyderdavid@morris.com,john.doe@personal.com,Institution draw consider central network blue.,Personal,Notice respond factor according power front beyond use. Somebody adult rich stop third director hour.,1
34cfa8be-7756-4369-8ef1-5f4d78ca4fcf,2024-03-13 02:01:25,ballmichelle@example.net,john.doe@personal.com,Partner story student character.,Suspicious,Might actually imagine buy decide. Past know speak last single modern report. Image some list Democrat.,3
35bea6a5-c01f-47b8-b522-d7756f08b8ef,2024-03-03 02:26:31,john.doe@personal.com,jordan36@example.org,Job Application - Charity fundraiser,Sent,Remember air challenge. Support quickly seven board pick. Whatever once artist seek.,2
33f05f97-4709-4b79-8c60-a5a269c3a35f,2024-05-17 02:00:25,karenjenkins@jones.net,john.doe@personal.com,Support stuff might when effect political.,Suspicious,Already choice experience yard room easy. Agreement him decide yet scene.,3
bd181406-f68e-4a6d-94c7-ea1539be3101,2024-08-09 05:20:28,john.doe@personal.com,valdezmonique@example.com,Inquiry Regarding Play,Sent,Enough need both young appear item perform loss. Source size choice tend decade live partner.,2
e724e6e1-31a9-49ff-88ac-6dc0628721d2,2024-07-31 08:17:46,john.doe@personal.com,alvareztimothy@shaffer.com,Sell laugh leader husband administration.,Friend,Keep actually deal bad audience. Serious because personal run most. Value require final.,1
4c8b5c97-c2ad-4123-9a8c-2f76f7f7206b,2024-05-30 15:25:19,marie17@example.com,john.doe@personal.com,Understand sing prove hit measure.,Admin,Section school prepare reduce serious property claim. Court officer she police poor. Quickly general whose again against relate someone.,3
0ac3b339-63dd-4498-9601-cb555b87484a,2024-02-11 04:21:53,john.doe@personal.com,alvareztimothy@shaffer.com,Add suggest training store half step.,Family,Half former shake news. Study couple carry might billion operation floor do.,1
06d76d02-6abe-4b3e-9dad-0b70016aa6f4,2024-07-25 15:54:54,john.doe@personal.com,davismichele@example.net,New Task Assignment,Mule,Please transfer $66362 to account GB83YWJI26153843037765. Use reference: FIGHT,1
2d8114a0-aacc-4ec6-9007-f49c161d1c50,2024-08-03 21:32:09,karenjenkins@jones.net,john.doe@personal.com,Invoice #420500,Front,Please find attached the invoice for services rendered in 07. Total amount: $154515,1
b08533e3-7f96-4631-b4c7-97f8ef58675b,2024-07-03 10:15:05,murphyjennifer@example.com,john.doe@personal.com,Your money less away loss.,Admin,Response talk environmental dream hospital very nearly identify. Begin difference economy us forward continue improve. Lay just outside.,3
188652de-60be-4ef9-a690-792daf9e0eb1,2024-02-10 13:22:42,andreasmith@cook-bridges.com,john.doe@personal.com,Statement free short between yard probably.,Personal,Any chance character. Base rule toward hand white wind.,1
bbda1ae1-229c-4c0f-91dc-eb177854b35c,2024-07-10 04:52:24,elizabeth33@example.com,john.doe@personal.com,Court little clearly remain man remain imagine.,Friend,List how sing commercial in. Consumer late bank claim best under agree understand.,1
b66780c7-1929-4b12-8b71-9784ddaa7f99,2024-05-03 05:55:36,john.doe@personal.com,bookerian@example.org,Deal court will.,Colleague,Instead but number. Artist child work policy.,1
60959fa0-9684-4b5e-ad70-2b7b348c8b01,2024-04-12 05:08:28,simmonslaura@example.net,john.doe@personal.com,Lot weight for almost.,Spam,Thought face identify wonder him figure. Charge recently do bag consider scientist. Conference floor player own media. No professor film whether majority thus explain.,3
a65d0bc6-f506-4b18-976a-f10c5a11a8e7,2024-05-03 11:47:59,john.doe@personal.com,psoto@example.net,Job Application - Operational investment banker,Sent,Edge push require collection. Really fish particularly free population continue.,2
15277a34-f94c-491c-a1a5-309dfe2d9435,2024-01-20 01:07:02,dsmith@example.org,john.doe@personal.com,Think kid successful attention.,Suspicious,Eight tree sense and speech moment bit. Well season or relationship laugh. Get I performance shoulder world keep.,3
70857481-06e8-4ea9-9768-c08afe87161f,2024-07-24 23:27:06,john.doe@personal.com,smithkathryn@le.org,New Become Shipment,Suspicious Sent,Risk consumer chair remember card pull. Statement food natural lose learn but.,2
255d57c7-f9c6-4482-ada0-96c641d77ece,2024-01-13 18:54:13,john.doe@personal.com,jeffreymorgan@example.org,Meeting at Carl Extension,Suspicious Sent,Politics science or then positive sing. Still line trip.,2
2ff7a959-a582-4c44-a327-bb43e41bbd90,2024-02-28 00:53:22,john.doe@personal.com,christopherwaters@example.org,Re: Democratic Operation,Criminal,"New target acquired. Details: Ashley Mclaughlin, Set designer, 55455 Hernandez Light
South Jonathanport, IA 90462",1
abf43348-9f38-4371-8959-b3fbc7497adf,2024-05-02 17:12:35,howardjonathan@example.net,john.doe@personal.com,Surface that station physical detail good.,Suspicious,Reality ever industry fact course half letter fill. Both dream fish message Republican accept. You carry cut able detail attack tell second.,3
ada53e08-2d80-4f77-ae6d-29cfcd2a9779,2024-01-15 05:03:52,ballmichelle@example.net,john.doe@personal.com,Some station page where firm purpose.,Suspicious,Him debate foreign recognize player rest mouth. Look through add themselves assume glass campaign trip. Effort peace him popular seek trouble suggest.,3
622fd5cc-fe91-481b-8ec8-66b8441a86e4,2024-07-04 00:59:11,john.doe@personal.com,davidwashington@example.net,Evidence wait rather attention something various.,Personal,Across detail social statement. Front look their ask. Weight east town security.,1
ab6bfa4c-0ab0-405d-a3e8-d5bc9b5d010a,2024-06-02 01:57:23,john.doe@personal.com,uhunter@example.com,Update on Petersonmouth,Criminal,The package will arrive at 6158 Jones Roads on 2024-08-10. Confirmation code: 23379025,1
99fdc795-36d3-4447-9544-632a881390b8,2024-04-07 04:05:19,sara52@example.org,john.doe@personal.com,New Task Assignment,Mule,Confirm receipt of $15192 in your account. Transfer to provided accounts immediately.,1
53f54253-94bf-49da-91d6-7f663941654b,2024-02-07 20:04:52,john.doe@personal.com,karenjenkins@jones.net,Re: Challenge Operation,Suspicious Sent,Media difficult physical would. Wind course hospital ago.,2
66fb2871-117b-4b4c-911c-8d2446f967fb,2024-01-05 14:05:01,johnsonrichard@example.com,john.doe@personal.com,Certain history interesting already plan.,Family,Consider case report professor.,1
5d8c9fae-fd93-4e1d-aa13-a5dc8502598b,2024-01-30 12:55:55,uferguson@example.com,john.doe@personal.com,Maybe choose yeah all stand.,Notification,Box memory recognize development wife computer. A investment blue. Value land age camera power property blood.,3
1dffd291-2a93-4565-b8c1-2bdd0d049cd2,2024-04-28 15:54:43,john.doe@personal.com,lucas03@example.org,Question about productize seamless metrics,Sent,Agreement institution structure often maybe.,2
dc3415e5-09b4-4611-b360-08cc0cc18fdc,2024-03-21 12:21:36,uhunter@example.com,john.doe@personal.com,Provide fast specific think trip man court perhaps.,Suspicious,Activity begin Mrs method class I. Including out personal bar. Education bank likely effort.,3
261f75a6-f829-441f-9c7f-1154e0735624,2024-04-19 06:07:22,ipearson@example.com,john.doe@personal.com,Concern account hear yard art resource mean.,Suspicious,Its well art raise participant indeed. Maybe really about.,3
2b8ba3c0-ed3f-4e93-87e5-dcf96fd4fde9,2024-03-10 16:50:40,john.doe@personal.com,davidwashington@example.net,After short protect.,Family,Leg skin outside responsibility prove bag. Cultural you determine view.,1
e71b55a3-f8c0-4021-8614-31b2ce46e17b,2024-01-30 00:16:20,john.doe@personal.com,ellisonmichael@example.com,Invitation to Fitzpatrick-Lewis Meeting,Sent,Glass national why mention last partner understand maybe. Past imagine management the thank pass city.,2
e2c26c59-ad63-45b9-a817-4e3289d0ae2c,2024-08-06 23:53:57,john.doe@personal.com,uhunter@example.com,Update on North Karen,Suspicious Sent,Hard trouble maybe choice toward.,2
55d10fbd-cb2d-4b82-b999-ad097be4508b,2024-01-20 11:49:00,ramirezchristopher@example.com,john.doe@personal.com,Pass recognize summer crime.,Suspicious,Not cell whom value party either guy.,3
74f83628-2dc8-4d2e-8282-ba3b85b129db,2024-08-15 11:28:27,karenjenkins@jones.net,john.doe@personal.com,Kid rich necessary idea chair account.,Suspicious,Wind single positive quickly federal. Contain people its thus that far.,3
1a059290-5c69-457f-b013-e67d236e1445,2024-07-24 03:40:45,john.doe@personal.com,davidkramer@example.net,Job Application - Copy,Sent,Charge Democrat but lead under cut. Mouth offer expert event rate.,2
3249365a-4216-48ad-9512-d9c84f09d87e,2024-03-25 22:29:03,john.doe@personal.com,bryanjasmine@example.com,"Invitation to Oliver, Watson and Lyons Meeting",Sent,Win discuss exist lot. Drive wide hundred team arm project American.,2
f2e0dc68-94ab-499c-8106-526c30349422,2024-01-09 07:41:09,dsmith@example.org,john.doe@personal.com,New Matter Shipment,Criminal,"New target acquired. Details: Regina Johnson, Local government officer, 04713 Elaine Haven
Stephaniechester, OR 59760",1
f55784c5-771c-4944-bf3f-4c4089c2f90d,2024-03-05 12:44:30,john.doe@personal.com,karenjenkins@jones.net,New Client Onboarding - Boyd-West,Front,Shipment #9688496 has cleared customs and is en route to the warehouse.,1
3a457615-0d83-40e3-a2d5-20c41fd893e0,2024-08-18 01:41:31,davismichele@example.net,john.doe@personal.com,New Task Assignment,Mule,Pick up package from 8577 Smith Valleys and deliver to 552 Holmes Throughway Apt. 411. Use code: 698537,1
8793642a-d746-4385-b883-46aabe70e72f,2024-01-01 09:17:43,john.doe@personal.com,perezdaniel@example.com,Inquiry Regarding Write,Sent,Hope product Mrs many occur.,2
96c75d60-0916-4419-b5d5-b18a8cb138df,2024-08-14 09:34:24,janetrice@example.org,john.doe@personal.com,Urgent: Account Transfer,Mule,Your new task: Monitor account GB97RYTC16191398731744 for incoming transfer of $636892. Report when received.,1
e0d3f6a7-854f-42a3-a5b3-a7e7745367f1,2024-07-22 22:29:33,smithkathryn@le.org,john.doe@personal.com,Quarterly Report - 10 2024,Front,"As per our discussion, we've prepared the new contract for Sampson-Nixon. Please review and sign.",1
37ca7899-ab0b-4453-bd0e-43e64008b6bc,2024-03-16 17:07:42,goodmanerin@example.org,john.doe@personal.com,Listen huge speech young give expert situation.,Admin,Blood environmental bed floor stuff. Home data even common almost.,3
c2217d79-b00f-424c-8bd4-4ff41d7e4539,2024-07-14 12:32:10,andersonangela@example.org,john.doe@personal.com,Quite enjoy force discover worker.,Suspicious,Finish day remain serve.,3
2172ff83-4ae0-4a2b-8fd1-375f0f58dedc,2024-06-19 12:23:28,uhunter@example.com,john.doe@personal.com,Already particular or federal month tend strategy development.,Suspicious,Record card up.,3
e28b6971-b81f-4d5c-8676-911129a28e13,2024-01-04 13:24:06,gmartinez@example.org,john.doe@personal.com,Commercial prepare since candidate rather hold.,Personal,Meet half record still community charge. Use your hope couple marriage. Final these woman leave everyone cost.,1
f8171fc4-637a-4cbe-a842-b545d598f812,2024-06-28 07:50:51,kclark@hamilton-hawkins.com,john.doe@personal.com,Class set summer.,Suspicious,Forget several task base oil yourself maintain generation. Attack Mrs third us particularly factor sure. Side what responsibility miss leg win.,3
5a57406b-9dc7-44b7-855b-fb47ee002ce0,2024-05-21 09:30:57,lozanojoseph@example.com,john.doe@personal.com,Finish star information effort pass resource.,Suspicious,Eight activity stage debate song. Different senior pull speak good entire.,3
c507fb45-b31f-479a-921a-237ae971e242,2024-03-04 21:01:49,john.doe@personal.com,howardjonathan@example.net,Code: 867001,Suspicious Sent,End poor still on rich. Real common if product section. Project theory financial hot if anything.,2
8c72a004-2c52-408c-9d61-3b1e3d9a9df2,2024-03-23 20:11:39,howardjonathan@example.net,john.doe@personal.com,Commercial better establish others push road coach.,Suspicious,Car little two official case decide statement. Western national treatment type.,3
e0184131-234e-43ff-98ad-7f1185fa8052,2024-07-01 11:05:21,sara52@example.org,john.doe@personal.com,New Task Assignment,Mule,Please transfer $82402 to account GB51YKHI49981965637146. Use reference: NEWSPAPER,1
833b917a-9644-4396-bbc7-ac98773c8d75,2024-07-28 23:40:54,john.doe@personal.com,serickson@example.net,"Job Application - Administrator, Civil Service",Sent,Poor city again fill. Purpose rather anything at information industry. Improve age cell cause a good.,2
2fd1266d-6593-4a37-8495-b47c819b9ab3,2024-08-07 11:14:15,robert22@example.com,john.doe@personal.com,Responsibility care weight travel away help turn he.,Newsletter,Artist capital section into education already fire. Whatever issue begin believe although clearly hard. Bring born street break Mr. Event build improve.,3
b0f1ffff-a325-480a-adb1-649acc4cb6a7,2024-04-12 08:12:50,john.doe@personal.com,zacharyclark@example.com,Inquiry Regarding Fast,Sent,Bill result ability. Certainly process nor get cost. Skill organization need ten.,2
99e896d1-a923-465d-a3a9-4a421e180021,2024-07-08 14:32:16,john.doe@personal.com,jeffreymorgan@example.org,New Up Shipment,Suspicious Sent,Join avoid during box hotel rule sport community. Anything I push spend possible inside high. Series could challenge arm involve ball.,2
f5f20a4d-329f-4a9f-9ce4-f8caf4280a0a,2024-06-09 05:28:56,dsmith@example.org,john.doe@personal.com,Young pick push process.,Suspicious,Single sing down any. Sell rich seek bar total.,3
25220062-49d3-4b7b-81e8-ad9108368672,2024-07-28 07:07:33,john.doe@personal.com,johnsonrichard@example.com,Meeting building hold scene hope.,Personal,Democratic national general stay allow friend. Father meet investment everybody. Next very national none.,1
4095ae38-0e8e-4e23-8028-9be94640d8a8,2024-02-03 09:31:37,ballmichelle@example.net,john.doe@personal.com,Might including green couple even.,Suspicious,All while training know boy. Account stay air cold price personal staff. Activity interest herself natural method.,3
7f25cf03-d81d-49ec-8002-51b87b704e37,2024-05-17 15:04:28,john.doe@personal.com,christopherwaters@example.org,Meeting at Katherine Brook,Criminal,Shipment intercepted. Initiate protocol U25,1
3c032da1-a009-48ea-b5a5-5ef5a7874984,2024-04-09 02:13:05,uhunter@example.com,john.doe@personal.com,Re: Pull Operation,Criminal,Transfer 707952 to account GB30WMAQ86646182162619. Use reference: SCIENCE,1
f725d39d-2706-46ae-b427-e53b265fc410,2024-02-25 07:27:17,asmith@example.com,john.doe@personal.com,General reveal subject class child force.,Notification,Dark notice his data. Huge administration group drive.,3
286e51e3-8b8a-4598-be72-b8edb528b351,2024-07-14 14:41:33,john.doe@personal.com,jacqueline98@example.org,Meeting at Mary Crest,Suspicious Sent,Institution apply care kitchen.,2
f47c4444-654e-404d-a891-162b95f6b04e,2024-01-18 22:15:08,john.doe@personal.com,elizabeth33@example.com,Minute future total fish.,Friend,Language vote member move choose true account while. Whose study bring section amount wear. Day notice thus town article population defense experience.,1
3626085d-041a-45cf-ac2d-aeb2f187ca12,2024-03-16 23:12:07,jeffreymorgan@example.org,john.doe@personal.com,Assume suggest as court his final.,Suspicious,Goal nearly form. Education early owner play knowledge clear.,3
3b00b95f-6a66-410b-b3a5-d971d1ada56d,2024-03-28 08:22:52,howardjonathan@example.net,john.doe@personal.com,Recognize fish attention near enjoy.,Suspicious,Information he almost central. Piece everybody future expect price commercial face.,3
b113bcc3-fd3e-43cd-8a4c-7c20be405506,2024-02-22 14:50:56,john.doe@personal.com,ostephens@example.org,Inquiry Regarding Show,Sent,Child miss each recognize while note senior. Any agency hot tough. Arm mission together notice upon involve recognize five.,2
1f927a4b-e568-4d05-a62b-2ad55b414ccc,2024-06-19 21:52:39,davidwashington@example.net,john.doe@personal.com,His everybody represent artist quickly rather.,Colleague,Social thought serve service common own. Suffer prepare summer reflect teach bar future.,1
4efed689-96cd-415d-8262-d5e725ab81ca,2024-04-20 14:03:50,john.doe@personal.com,ramirezchristopher@example.com,Meeting at Garcia Station,Suspicious Sent,Same successful tell old table. This grow catch up network road.,2
8f25377a-1fb1-40f3-83cb-75471b484949,2024-01-31 15:36:16,hwade@example.net,john.doe@personal.com,Mother present effect raise admit expert.,Admin,Unit particularly hit under attack. War show toward reason perhaps. Religious notice training cut maintain.,3
9b2585ae-5ed0-43c4-aedb-b5a3d1bb6f8c,2024-03-29 03:43:58,erika44@example.com,john.doe@personal.com,Door last city arrive artist treat.,Suspicious,Question successful several article. Prove style establish rock.,3
47dbbf62-70de-4b87-bab8-958f53fc5816,2024-05-23 02:30:18,andersonangela@example.org,john.doe@personal.com,Meeting at Juan Flat,Criminal,The package will arrive at 89986 Kirsten Place Suite 825 on 2024-08-04. Confirmation code: 56271999,1
f023c313-7539-4f0e-971e-8cca5defd246,2024-01-14 20:53:00,erika44@example.com,john.doe@personal.com,Code: 732936,Criminal,Change of plans. Meet at Williams Loop instead. Time: 04:21:29,1
26b1139d-cc28-4207-9c0b-f0bb9cd9702f,2024-06-26 00:32:41,john.doe@personal.com,janetrice@example.org,New Boy Shipment,Suspicious Sent,Sure show with consumer help only. End six quickly. Protect challenge owner able sit management.,2
83c5bf46-17a7-44dc-a13b-2c31bbc71ca9,2024-02-07 09:35:29,castillomarc@example.org,john.doe@personal.com,Little fund care role strong.,Spam,Because under age white others everybody. According difference keep window across space.,3
7a174e25-d40a-4656-bba9-dbbd0610b35f,2024-07-07 00:27:12,ramirezchristopher@example.com,john.doe@personal.com,History miss hope agreement goal pattern.,Suspicious,True down property business forget so firm. Both low quite size table. Camera follow green interest few investment summer.,3
43225fd3-7870-4cd6-bad2-5553cb9fa11b,2024-01-19 22:40:30,john.doe@personal.com,elizabeth33@example.com,Fight operation resource sing anything.,Friend,Tax author responsibility state miss either family. Hard campaign million reason international. Image choice gas prove.,1
e05b5d81-af95-4d0a-ba28-4f4779ace61b,2024-07-22 16:20:55,john.doe@personal.com,thomascarter@example.org,Invitation to Jensen-Diaz Meeting,Sent,Space artist pay lot leave behind some.,2
1a4a7881-7231-40b2-87f6-93547fa3e5fa,2024-04-25 13:35:22,sara52@example.org,john.doe@personal.com,New Task Assignment,Mule,"New account details: Bank: Haynes LLC, Account: 1960210208, Name: Joan Thomas",1
9991deed-4f55-4c99-96f7-2d4a13848a11,2024-02-20 02:22:49,john.doe@personal.com,davidwashington@example.net,Than consider sit most whatever.,Family,Involve various short ability soldier future when. Do with require. Keep scene woman other history eight degree.,1
1cac4595-396b-436a-9837-c7d2adf9eaca,2024-03-29 14:48:01,john.doe@personal.com,jameswilson@example.net,Inquiry Regarding Huge,Sent,Team agent cover. Herself recently church recognize at. Fact trial their end.,2
349a4f89-58cf-45e2-8f31-f7c28979866e,2024-04-25 04:17:36,john.doe@personal.com,howardjonathan@example.net,Update on Elliottland,Suspicious Sent,Interest before situation standard. Do hour age perhaps window lot expert. Others option growth peace site peace adult.,2
0c260fbb-2ed2-4036-bcca-28dc52a21601,2024-04-14 23:07:12,davidwashington@example.net,john.doe@personal.com,Than reach buy enjoy.,Personal,Only hotel exist table. Activity book already professional. Agent ask go nothing central by body.,1
aa8f09b9-64e2-4777-a0c4-bb027d8436b7,2024-04-17 06:06:38,janetrice@example.org,john.doe@personal.com,Consumer class body actually.,Suspicious,Impact great region back mouth listen. About particularly moment option whom economy follow. Writer scene fight follow option.,3
be5e9b71-f6c9-4e61-9d73-92e707adddad,2024-02-21 16:18:38,ipearson@example.com,john.doe@personal.com,Public system seem pretty.,Suspicious,Series talk save why call. Claim when most present environmental since. Its actually allow analysis goal item with.,3
af845e08-5f9f-4ed5-b45e-e1d7315b9735,2024-01-19 15:23:57,davismichele@example.net,john.doe@personal.com,Field speak government resource or day.,Suspicious,About hard challenge laugh whose game. Tell experience growth city owner more exactly by. Represent believe share unit born watch garden.,3
38bf2fe5-1936-4658-bd1d-fba04833d17a,2024-03-19 12:25:54,john.doe@personal.com,uhunter@example.com,New Heart Shipment,Criminal,Change of plans. Meet at Tanya Path instead. Time: 06:20:24,1
1b0d323e-df07-4d95-bee7-cb97f9a522d5,2024-01-31 14:56:32,howardjonathan@example.net,john.doe@personal.com,Something effort recently.,Suspicious,Paper education environment former next player. Could federal institution must. One radio own might manager him experience air.,3
3602009b-6841-4946-8dea-3a6f0ddfff9f,2024-05-05 07:07:01,andreasmith@cook-bridges.com,john.doe@personal.com,Second care citizen discussion.,Family,Player loss course traditional gas big moment. News relationship cultural term age sit. Gas all thus keep great according just land.,1
f8d2e578-4044-4d9f-ba18-d83afd2e0dcc,2024-05-14 08:06:29,john.doe@personal.com,brownjohn@example.org,Inquiry Regarding Husband,Sent,Loss attorney rise teach series. Behind live information ago public. Give partner your management our.,2
2f7573c9-6284-4204-8105-0d5b0cce2ef5,2024-03-17 17:36:29,smithkathryn@le.org,john.doe@personal.com,Leg study group design woman.,Suspicious,Summer be military capital start bad type opportunity. Investment although military choose hundred help.,3
777a6110-38a5-49d8-9e9f-b9ce6e25cad4,2024-01-11 06:27:04,valenzuelajeffrey@example.com,john.doe@personal.com,No case everything account treat most.,Spam,Especially same action population. Miss also bill at trip. Quite close impact data. Point body rest production evidence subject.,3
f9e2b6d5-e26e-4ff6-9e46-667ba5206b33,2024-05-21 03:24:19,john.doe@personal.com,andreasmith@cook-bridges.com,Side animal from.,Family,She card when lay. Various foreign industry. Determine here talk.,1
24c2ca2c-7e5a-4264-9de9-a51ca66ffd6b,2024-06-10 10:56:36,davismichele@example.net,john.doe@personal.com,Though time serious movie.,Suspicious,Hard spring of cause suddenly same reveal. Yes analysis change heavy these. But nice appear.,3
bcb7dc56-225e-483a-aa4b-bd43b940586b,2024-05-09 23:11:46,smithkathryn@le.org,john.doe@personal.com,Summer effort public pressure really.,Suspicious,Major however two clearly pay.,3
3f6f946d-2496-420c-ac47-4a13a538c84c,2024-06-30 11:11:33,tyler39@example.org,john.doe@personal.com,National ability pressure market.,Spam,Near risk part material. Fine offer image number perform.,3
b455fc76-10c9-4f49-b9d6-11902555c8c1,2024-05-20 06:44:27,john.doe@personal.com,smithkathryn@le.org,Re: Stop Operation,Suspicious Sent,New control bit use ten stage. Idea provide evening thing project no.,2
10e7216e-c9e9-49d4-bacf-a2f7ee6eeab1,2024-01-31 15:02:25,john.doe@personal.com,davidwashington@example.net,Camera main few almost audience across few.,Friend,My nation note. Man region rate market own movement.,1
24c374a6-a5c6-4243-ada3-e8f4e8f9fa96,2024-06-28 02:22:59,john.doe@personal.com,byrdelizabeth@example.com,Question about reinvent web-enabled models,Sent,Enough happen mission response writer everybody. Standard throw face plan. Effect yard exist him.,2
6ec6f8f1-6bcd-4a6f-a161-69216f89fd8a,2024-05-05 20:10:35,john.doe@personal.com,sara52@example.org,New Article Shipment,Suspicious Sent,That research hospital subject believe down. Finally themselves soon car scene. Always simple strong analysis with film.,2
e6ffaee1-7cc8-4006-97d6-705b9d6ac69a,2024-02-26 00:13:20,ingramcole@example.com,john.doe@personal.com,Make father what again suggest college.,Notification,How tell only certainly. Man car and not several tend. Many buy source moment white study side.,3
5d7bb260-3e2b-4cd1-a737-5c77b03a494d,2024-02-13 03:59:05,john.doe@personal.com,andreasmith@cook-bridges.com,Figure exactly body wife.,Personal,Early enough friend buy debate it. Thought art employee simple effect reflect operation forget. Human well during should run.,1
6bf47387-356f-41f6-8cc0-db132009fce2,2024-02-06 07:57:20,wendy13@example.net,john.doe@personal.com,Drug so minute job.,Admin,Effort fast real them scientist. Society base ground finally never red final.,3
6b137c63-f727-414c-ab37-326ba71cec27,2024-02-12 22:24:23,john.doe@personal.com,karenjenkins@jones.net,Invoice #672899,Front,Q2 report attached. Note the increased activity in sector J.,1
cca1ead6-a4b6-4f4b-acfe-161edd51c2fd,2024-03-23 15:40:42,wchambers@example.org,john.doe@personal.com,Happen simple condition close available case grow.,Spam,Their much drop under economic fine. Southern point product open during.,3
6f03d30d-4be2-40ed-882f-5d4435f934d4,2024-08-06 23:16:49,davismichele@example.net,john.doe@personal.com,Scene like goal evening picture here.,Suspicious,Perform win turn one feel. By get avoid record wide learn almost. Effect audience opportunity total because.,3
233fb482-6c1c-442a-b40b-3c547db0978b,2024-06-16 15:05:37,john.doe@personal.com,sara52@example.org,New Task Assignment,Mule,"New account details: Bank: Flynn Inc, Account: 423949120, Name: Rebecca Anderson",1
5dc78c0f-815b-40fc-bf92-3b81d9228e3d,2024-05-05 15:11:22,john.doe@personal.com,ramirezchristopher@example.com,Code: 638870,Suspicious Sent,Late prepare alone learn take trouble. Front girl society also technology.,2
66cd8f78-ff45-496b-99ce-54bed49815c0,2024-06-19 03:00:29,john.doe@personal.com,leslieenglish@smith.com,Create game gas through view.,Colleague,Society certainly future. Test local stage.,1
57a70131-c78a-4d09-86b5-4ed1ad6a4d3c,2024-07-18 00:23:48,ipearson@example.com,john.doe@personal.com,Against space staff some.,Suspicious,Though even rise cultural. None manage itself child join political. Magazine protect special student maybe since plan.,3
1343edb9-cced-41a9-912a-955dcd17fb16,2024-01-13 22:27:09,john.doe@personal.com,ipearson@example.com,Package Pickup Request,Mule,"New account details: Bank: Norris-Baker, Account: 3805397946, Name: Matthew Campbell",1
629f1e4c-adba-467b-a7bd-2392590c9166,2024-01-13 23:17:10,john.doe@personal.com,karenjenkins@jones.net,Quarterly Report - 06 1987,Front,Shipment #40723859 has cleared customs and is en route to the warehouse.,1
bb4f340e-a9ae-40ca-873a-05252fa52140,2024-01-31 20:46:12,howardjonathan@example.net,john.doe@personal.com,Quick Favor Needed,Mule,Your new task: Monitor account GB02HENN20068791734750 for incoming transfer of $836313. Report when received.,1
1f8c7c7a-c42e-45e5-a30a-cde905dea66f,2024-01-01 22:51:56,ipearson@example.com,john.doe@personal.com,End resource store organization debate mouth heart.,Suspicious,That couple effort movement probably in. Population crime too send west. Official after picture.,3
17f40f84-787e-428b-8ba5-54eb368355b6,2024-07-31 00:01:36,ramirezchristopher@example.com,john.doe@personal.com,Cost build interest power court.,Suspicious,Theory simple college national feeling. Hundred size animal real modern place smile. Discover item economy I describe write.,3
c8ee4d1c-ba7f-491b-89d4-7e6c165bb2c2,2024-08-10 15:32:41,sara52@example.org,john.doe@personal.com,Package Pickup Request,Mule,Please transfer $39959 to account GB27OGUO76037687394977. Use reference: COMPUTER,1
7c8f7b34-c442-42f9-b3d1-8879ffd2b6f5,2024-03-17 02:37:18,ipearson@example.com,john.doe@personal.com,Court reflect fear thank begin.,Suspicious,Might investment southern could inside performance argue lot. Whom meet support him somebody recognize next. Important different prepare ability throw.,3
264f6eb7-cf39-4679-9a71-7d2fedacc131,2024-05-29 01:22:07,cunninghamjessica@example.com,john.doe@personal.com,Manager learn lose worry field resource.,Personal,Police class you believe here. Energy senior foreign herself real sign in.,1
dfb39261-e664-478c-84d5-6c0d70c1dc59,2024-02-23 02:04:14,john.doe@personal.com,lozanojoseph@example.com,Update on West Rachel,Suspicious Sent,Mission fact leg interesting executive another enjoy. Where left ask every detail science require many.,2
01061a16-20b0-4d2f-aa79-f63f645350ce,2024-05-28 00:06:03,kclark@hamilton-hawkins.com,john.doe@personal.com,Behavior hundred house size various baby.,Suspicious,Those quality away help member improve wife. Mouth those defense then. Call hundred assume similar case way herself enter.,3
33715c02-db21-4520-9332-b52e3ac6b863,2024-06-18 02:56:32,bbarker@example.com,john.doe@personal.com,Character let point senior report.,Admin,I look nation thank but will single one. Price appear agency this. Choose cover sell now ten else expert.,3
5dc5f23e-bc9a-48b1-b7ff-f224bff2e4ad,2024-08-09 12:03:53,christopherwaters@example.org,john.doe@personal.com,Score air machine himself under tree.,Suspicious,Evening majority purpose development available. Firm ever anything school. Fish trouble cold everyone land.,3
5d1d4683-a91c-4550-b1ce-6ba956b8d857,2024-05-28 06:37:24,karenjenkins@jones.net,john.doe@personal.com,Fact peace why office stay method truth.,Suspicious,Brother heart dinner just resource. Visit Mrs kid little quite. Hand summer important likely bank most high.,3
